compound,layer,head,binding_score,word1,word2,prompt,tokens,word1_idx,word2_idx,domain,model
due_process,0,0,0.0814,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,gpt2
search_warrant,1,2,0.0998,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,1,3,0.1261,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,1,4,0.11,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,1,5,0.047,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,1,6,0.2714,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,1,7,0.0685,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,1,8,0.0886,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,1,9,0.0116,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,1,10,0.2954,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,1,11,0.0211,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,2,0,0.3553,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,2,1,0.1017,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,2,2,0.827,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,2,3,0.0589,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,2,4,0.4458,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,2,5,0.1958,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,2,6,0.0843,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,2,7,0.2102,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,2,8,0.2639,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,2,9,0.5488,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,2,10,0.2002,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,2,11,0.0623,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,3,0,0.0003,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,3,1,0.0123,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,3,2,0.0827,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,3,3,0.8412,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,3,4,0.001,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,3,5,0.0417,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,3,6,0.6268,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,3,7,0.5913,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,3,8,0.0383,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,3,9,0.016,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,3,10,0.041,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,3,11,0.3505,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,4,0,0.0416,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,4,1,0.1179,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,4,2,0.0062,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,4,3,0.3148,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,4,4,0.0323,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,4,5,0.1283,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,4,6,0.0504,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,4,7,0.2966,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,4,8,0.0018,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,4,9,0.0313,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,4,10,0.0082,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,4,11,1.0,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,5,0,0.0176,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,5,1,0.0,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,5,2,0.1038,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,5,3,0.0943,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,5,4,0.0432,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,5,5,0.0032,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,5,6,0.1233,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,5,7,0.0285,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,5,8,0.0089,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,5,9,0.0052,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,5,10,0.0371,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,5,11,0.1328,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,6,0,0.0723,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,6,1,0.0891,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,6,2,0.0197,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,6,3,0.0397,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,6,4,0.096,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,6,5,0.0531,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,6,6,0.0069,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,6,7,0.1734,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,6,8,0.2461,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,6,9,0.0003,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,6,10,0.0386,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,6,11,0.0619,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,7,0,0.1679,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,7,1,0.0006,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,7,2,0.0002,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,7,3,0.0171,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,7,4,0.0487,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,7,5,0.0052,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,7,6,0.0222,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,7,7,0.0054,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,7,8,0.0817,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,7,9,0.0183,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,7,10,0.0006,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,7,11,0.0045,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,8,0,0.0068,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,8,1,0.0033,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,8,2,0.0376,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,8,3,0.0022,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,8,4,0.0641,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,8,5,0.0894,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,8,6,0.0189,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,8,7,0.1028,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,8,8,0.0235,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,8,9,0.0198,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,8,10,0.0099,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,8,11,0.0121,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,9,0,0.0231,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,9,1,0.0023,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,9,2,0.0162,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,9,3,0.0824,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,9,4,0.0048,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,9,5,0.0111,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,9,6,0.0045,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,9,7,0.0202,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,9,8,0.0098,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,9,9,0.0015,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,9,10,0.0455,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,9,11,0.0011,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,10,0,0.0103,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,10,1,0.0019,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,10,2,0.0075,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,10,3,0.0093,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,10,4,0.0439,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,10,5,0.0768,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,10,6,0.0215,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,10,7,0.0199,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,10,8,0.0046,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,10,9,0.0782,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,10,10,0.0033,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,10,11,0.0221,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,11,0,0.1916,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,11,1,0.0087,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,11,2,0.0089,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,11,3,0.0425,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,11,4,0.0247,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,11,5,0.0072,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,11,6,0.0115,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,11,7,0.0249,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,11,8,0.3288,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,11,9,0.0079,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,11,10,0.1179,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
search_warrant,11,11,0.0478,search,warrant,The search warrant was issued by the federal judge,"['<|endoftext|>', 'The', ' search', ' warrant', ' was', ' issued', ' by', ' the', ' federal', ' judge']",2,3,legal,gpt2
plea_bargain,0,0,0.4074,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,0,1,0.0213,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,0,2,0.0337,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,0,3,0.0306,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,0,4,0.1485,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,0,5,0.0044,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
plea_bargain,0,6,0.1728,plea,bargain,The plea bargain reduced the sentence to five years,"['<|endoftext|>', 'The', ' plea', ' bargain', ' reduced', ' the', ' sentence', ' to', ' five', ' years']",2,3,legal,gpt2
