family,model,compound,max_attention,max_weighted,max_relative,p95_relative,mean_top5_relative,bigram_count,log_frequency
pythia,pythia-410m,radio_group,0.6503365635871887,1.3888283967971802,0.0478033162653446,0.012322488008067,0.02799357566982502,6694,8.809116258125274
pythia,pythia-410m,reading_order,0.8910026550292969,1.7545047998428345,0.0431980974972248,0.02254009433090682,0.028958015143871262,9225,9.129780864117766
pythia,pythia-410m,redundant_entry,0.9951842427253724,1.4556944370269775,0.0472538135945797,0.017940108571201527,0.03048457019031046,205,5.327876168789581
pythia,pythia-410m,responsive_design,0.9989864230155944,1.2578223943710327,0.0405395850539207,0.020546537637710558,0.02811527922749516,35628,10.4809151919697
pythia,pythia-410m,screen_reader,0.3714349269866943,0.891086220741272,0.0327660366892814,0.014352580532431507,0.020240906625986023,32100,10.376642461280849
pythia,pythia-410m,section_heading,0.940212070941925,1.3483397960662842,0.0259453281760215,0.013329878123477003,0.01914371345192188,6949,8.846496938558838
pythia,pythia-410m,semantic_html,0.9999988079071044,2.0523698329925537,0.0467704683542251,0.03068944178521627,0.0413577958941459,2595,7.86172707782398
pythia,pythia-410m,semantic_markup,0.9999998807907104,1.454107642173767,0.034281387925148,0.028300990629941167,0.03305724039673802,4776,8.471568013389962
pythia,pythia-410m,sensory_characteristics,0.9982668161392212,1.483925223350525,0.0448560304939746,0.024946294445544446,0.03549682907760138,11206,9.324293862052029
pythia,pythia-410m,sign_language,0.3727167844772339,0.6564012765884399,0.0216850433498621,0.009072088822722403,0.015251584351062738,113936,11.643400943040573
pythia,pythia-410m,skip_link,0.9999260902404784,1.9545137882232664,0.038766823709011,0.020542765222489788,0.02712336890399452,662,6.4967749901858625
pythia,pythia-410m,status_message,0.9982689619064332,1.7522627115249634,0.0524999015033245,0.014346585096791284,0.03160425946116444,20367,9.921720320797188
pythia,pythia-410m,tab_panel,0.9491458535194396,1.0854436159133911,0.0296426732093095,0.018489276524633093,0.02421091087162488,3519,8.166216268592143
pythia,pythia-410m,target_size,0.9970536231994628,1.3610183000564575,0.0438270308077335,0.022385525237768777,0.033774295076727835,21981,9.997979215628845
pythia,pythia-410m,text_alternative,0.9730619192123412,2.0949454307556152,0.0534978657960891,0.020189104974269848,0.035409034788608504,1852,7.52456122628536
pythia,pythia-410m,text_formatting,0.8738918900489807,1.3934388160705566,0.0429874174296855,0.010809499723836742,0.02338957227766508,28514,10.258185543590638
pythia,pythia-410m,text_spacing,0.627098798751831,1.2371066808700562,0.0413029566407203,0.013515171734616119,0.02633511684834954,615,6.423246963533519
pythia,pythia-410m,tool_tip,0.8459004759788513,2.494795799255371,0.0494717881083488,0.017276833020150564,0.0325435616075992,17356,9.761751162220882
pythia,pythia-410m,touch_target,0.999444544315338,3.325190305709839,0.1167037114500999,0.03602553904056538,0.06132714152336116,1114,7.016609683894219
pythia,pythia-410m,tree_grid,0.9477856159210204,1.81924569606781,0.0365910306572914,0.02004602393135421,0.0317544929683208,865,6.763884908562435
pythia,pythia-410m,universal_design,0.9992054104804992,1.4130431413650513,0.0302734840661287,0.018615537229925348,0.02615707665681834,9030,9.108418382250798
pythia,pythia-6.9b,accessibility_tree,0.7478415369987488,5.427733421325684,0.0126835852861404,0.001815980119863486,0.00965009108185764,1307,7.176254532017144
pythia,pythia-6.9b,accessible_authentication,0.9869089722633362,7.308785915374756,0.0175191257148981,0.0038461100077255925,0.01421567089855666,3,1.3862943611198906
pythia,pythia-6.9b,accessible_description,0.9619911313056946,6.606813430786133,0.0160686876624822,0.0019153864588587997,0.012290060147643039,716,6.57507584059962
pythia,pythia-6.9b,accessible_name,0.9549453854560852,6.738465785980225,0.0169525854289531,0.0037233195966108867,0.01400042250752442,1619,7.3901814282264295
pythia,pythia-6.9b,alt_text,0.8144806027412415,5.243141174316406,0.0130310086533427,0.0016047590528614519,0.01083803232759232,23306,10.056509023618531
pythia,pythia-6.9b,audio_description,0.953922688961029,8.851386070251465,0.0223506204783916,0.0022289364598691097,0.012556914612650818,4691,8.453614209773367
pythia,pythia-6.9b,character_key,0.9569182991981506,6.949021816253662,0.016317555680871,0.001887754898052611,0.013122997805476138,1974,7.5883236773352225
pythia,pythia-6.9b,closed_captions,0.5971192121505737,4.780239582061768,0.012603010982275,0.0008986771019407938,0.006822077976539701,7942,8.980046316633132
pythia,pythia-6.9b,cognitive_disabilities,0.857216477394104,5.4915924072265625,0.0134770954027771,0.0024896032293326505,0.01004774849861854,10189,9.229162126216771
pythia,pythia-6.9b,color_contrast,0.8040421605110168,5.796816825866699,0.0145610170438885,0.002324534847866681,0.01195666193962092,20112,9.909121651153221
pythia,pythia-6.9b,combo_box,0.9175119400024414,9.97774600982666,0.023928428068757,0.0015682153636589003,0.01148061687126752,50410,10.827964684213782
pythia,pythia-6.9b,consistent_help,0.989254593849182,9.402152061462402,0.0234620496630668,0.0032927671563810898,0.01794800516217942,504,6.22455842927536
pythia,pythia-6.9b,decorative_image,0.9759426712989808,6.629914283752441,0.0154563784599304,0.003310169698670456,0.01267347410321234,749,6.620073206530356
pythia,pythia-6.9b,drag_movement,0.9781861901283264,5.78265380859375,0.0137020507827401,0.0034928290988317985,0.01138477660715576,328,5.796057750765372
pythia,pythia-6.9b,error_identification,0.7399095296859741,7.235440254211426,0.0166208781301975,0.0016158493352121843,0.00903212316334244,1566,7.356918242356021
pythia,pythia-6.9b,focus_appearance,0.8912799954414368,4.399646759033203,0.0141376983374357,0.0055466142483054925,0.012857671082019762,102,4.634728988229636
pythia,pythia-6.9b,focus_indicator,0.5002438426017761,3.312579393386841,0.0082905581220984,0.0016705379646736452,0.006331164576113199,1261,7.140453043101158
pythia,pythia-6.9b,focus_management,0.6447460651397705,4.8693718910217285,0.0120573928579688,0.0018075666099320901,0.00818096334114668,989,6.897704943128636
pythia,pythia-6.9b,form_field,0.9094550609588624,6.567673683166504,0.015875045210123,0.0014940371504053012,0.01243171207606788,51864,10.856399467865929
pythia,pythia-6.9b,informative_image,0.9979524612426758,7.773446559906006,0.0177175663411617,0.0029287291690706903,0.01508454605936998,520,6.255750041753367
pythia,pythia-6.9b,input_purpose,0.975800096988678,6.578676700592041,0.0158454533666372,0.0031984800007193565,0.01279557999223466,53,3.9889840465642745
pythia,pythia-6.9b,keyboard_interaction,0.9383119344711304,6.515247821807861,0.0162303484976291,0.004237780231051096,0.01297786422073836,1073,6.97914527506881
pythia,pythia-6.9b,keyboard_navigation,0.9475139379501344,6.858104228973389,0.0201576650142669,0.007501714909449165,0.01611274834722274,8050,8.993551586299981
pythia,pythia-6.9b,landmark_region,0.8680371642112732,8.924057006835938,0.0229510180652141,0.0018735754245425649,0.014400241710245561,128,4.859812404361672
pythia,pythia-6.9b,live_region,0.8620477318763733,7.218739986419678,0.0201667938381433,0.0042335559614002476,0.01570186614990228,1112,7.014814351275545
pythia,pythia-6.9b,low_vision,0.4549696147441864,4.067859649658203,0.0099060144275426,0.0006430633744457408,0.00516644027084106,36811,10.513579157958748
pythia,pythia-6.9b,menu_bar,0.9734215140342712,6.702980995178223,0.0176134575158357,0.0038262342917731963,0.012541914917528579,106878,11.579452632439278
pythia,pythia-6.9b,pointer_cancellation,0.8435338139533997,5.33604621887207,0.013168953359127,0.0032376312534324217,0.010245013795793002,2,1.0986122886681098
pythia,pythia-6.9b,radio_group,0.8835310935974121,7.144227981567383,0.0169177260249853,0.0016395633807404855,0.010963879618793682,6694,8.809116258125274
pythia,pythia-6.9b,reading_order,0.8367757201194763,5.770965099334717,0.0136723266914486,0.0012905934476293624,0.00904327621683474,9225,9.129780864117766
pythia,pythia-6.9b,redundant_entry,0.956887185573578,5.568933010101318,0.0145662520080804,0.004213148611597702,0.013394732028245879,205,5.327876168789581
pythia,pythia-6.9b,responsive_design,0.9032313823699952,5.993277072906494,0.0133488373830914,0.002957683231215865,0.01063665635883802,35628,10.4809151919697
pythia,pythia-6.9b,screen_reader,0.7327272295951843,5.6636271476745605,0.0192366745322942,0.0021087751723825304,0.01262852931395168,32100,10.376642461280849
pythia,pythia-6.9b,section_heading,0.8956947922706604,5.538006782531738,0.016040289774537,0.0032179835718124904,0.01446384061127894,6949,8.846496938558838
pythia,pythia-6.9b,semantic_html,0.9996466636657716,7.552830219268799,0.0190288890153169,0.00835533700883389,0.01753568910062308,2595,7.86172707782398
pythia,pythia-6.9b,semantic_markup,0.9868475794792176,6.230898857116699,0.0158652104437351,0.0038949985755606553,0.013487713597714859,4776,8.471568013389962
pythia,pythia-6.9b,sensory_characteristics,0.9093652367591858,6.992070198059082,0.0159193873405456,0.005420277290977476,0.01195135079324242,11206,9.324293862052029
pythia,pythia-6.9b,sign_language,0.8799606561660767,7.021805763244629,0.0182437486946582,0.001984774274751536,0.011062806192785438,113936,11.643400943040573
pythia,pythia-6.9b,skip_link,0.9235410094261168,7.382047176361084,0.0197385400533676,0.006813205685466448,0.01776978000998494,662,6.4967749901858625
pythia,pythia-6.9b,status_message,0.7848853468894958,4.694347381591797,0.011371131055057,0.0019947240478358653,0.00906337732449168,20367,9.921720320797188
pythia,pythia-6.9b,tab_panel,0.7496991157531738,7.12013053894043,0.0175970569252967,0.0022733566467649565,0.0151235114783048,3519,8.166216268592143
pythia,pythia-6.9b,target_size,0.9233059883117676,5.39166784286499,0.0123717682436108,0.0026722625829279337,0.01108319554477926,21981,9.997979215628845
pythia,pythia-6.9b,text_alternative,0.976625919342041,6.163228511810303,0.0145077910274267,0.0017447576450648733,0.0113615576177835,1852,7.52456122628536
pythia,pythia-6.9b,text_formatting,0.8055665493011475,6.039933681488037,0.0144999995827674,0.0013435717322863403,0.0098552144132554,28514,10.258185543590638
pythia,pythia-6.9b,text_spacing,0.8496400117874146,6.301626205444336,0.0146883521229028,0.00132628318970086,0.00736818714067336,615,6.423246963533519
pythia,pythia-6.9b,tool_tip,0.8831598162651062,8.928420066833496,0.0206571575254201,0.0021051086834631564,0.012704963982105199,17356,9.761751162220882
pythia,pythia-6.9b,touch_target,0.9100167155265808,6.397060871124268,0.0155768766999244,0.002974893595091966,0.013770433142781221,1114,7.016609683894219
pythia,pythia-6.9b,tree_grid,0.925917387008667,5.521275043487549,0.0139968460425734,0.0017058653524145006,0.01090544238686556,865,6.763884908562435
pythia,pythia-6.9b,universal_design,0.882304310798645,6.285798072814941,0.0147589901462197,0.0015684937010518696,0.01111501846462484,9030,9.108418382250798
