compound,model,condition,set_id,heads,kl,top_changed,bigram_count,log_frequency
universal_design,pythia-2.8b,natural,random_076,"[[24, 4], [29, 1], [29, 25], [30, 19], [31, 18]]",9.460418368689716e-06,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_077,"[[23, 14], [24, 2], [24, 17], [25, 5], [27, 18]]",2.3496599169448018e-05,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_078,"[[22, 29], [29, 1], [29, 2], [29, 5], [31, 16]]",3.2251118682324886e-06,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_079,"[[26, 7], [26, 21], [26, 27], [28, 9], [28, 20]]",1.0628835298120975e-05,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_080,"[[24, 1], [28, 22], [30, 22], [31, 4], [31, 7]]",7.909031410235912e-06,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_081,"[[22, 19], [25, 25], [26, 19], [27, 6], [31, 29]]",1.0628951713442802e-05,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_082,"[[24, 1], [24, 11], [25, 22], [25, 28], [27, 15]]",2.2239924874156713e-05,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_083,"[[22, 10], [24, 12], [25, 5], [27, 4], [27, 12]]",1.0655930964276195e-05,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_084,"[[23, 14], [25, 16], [25, 19], [28, 26], [31, 23]]",3.6071869544684887e-06,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_085,"[[23, 30], [24, 6], [25, 6], [25, 28], [31, 20]]",3.202992957085371e-06,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_086,"[[22, 14], [24, 20], [24, 30], [27, 18], [30, 5]]",7.620066753588617e-06,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_087,"[[22, 31], [23, 17], [25, 8], [29, 19], [31, 11]]",1.202904968522489e-06,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_088,"[[22, 3], [22, 19], [23, 10], [27, 1], [31, 12]]",1.0449177352711558e-05,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_089,"[[22, 17], [26, 17], [27, 18], [30, 30], [31, 31]]",7.651624400750734e-07,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_090,"[[24, 19], [27, 8], [29, 9], [30, 2], [30, 17]]",9.954237611964345e-07,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_091,"[[24, 19], [25, 4], [29, 3], [29, 23], [31, 7]]",2.116594259859994e-06,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_092,"[[24, 14], [26, 18], [28, 20], [29, 14], [29, 19]]",1.6743106243666261e-06,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_093,"[[24, 6], [27, 20], [28, 16], [30, 0], [30, 13]]",1.4736251614522189e-05,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_094,"[[23, 4], [23, 7], [25, 31], [26, 21], [29, 26]]",2.401633537374437e-06,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_095,"[[22, 4], [25, 4], [25, 7], [27, 27], [28, 6]]",5.959853297099471e-06,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_096,"[[22, 3], [26, 2], [28, 17], [29, 14], [31, 22]]",3.5377859603613615e-05,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_097,"[[23, 19], [23, 25], [26, 5], [29, 31], [31, 5]]",1.4847726561129093e-05,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_098,"[[24, 7], [25, 4], [27, 24], [28, 19], [29, 25]]",5.4069460020400584e-05,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_099,"[[24, 28], [27, 6], [28, 12], [30, 26], [31, 8]]",9.701834642328322e-07,False,9030,9.108418382250798
universal_design,pythia-2.8b,natural,random_100,"[[24, 26], [25, 6], [25, 26], [30, 18], [31, 26]]",2.5024492060765624e-06,False,9030,9.108418382250798
text_alternative,pythia-2.8b,natural,random_001,"[[25, 18], [26, 11], [26, 12], [27, 24], [31, 17]]",1.1826450645457953e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_002,"[[22, 7], [25, 21], [26, 2], [27, 12], [30, 23]]",9.218565537594259e-07,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_003,"[[22, 5], [23, 9], [26, 3], [26, 12], [31, 8]]",1.826815423555672e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_004,"[[22, 6], [23, 20], [26, 7], [27, 1], [31, 13]]",3.216526238247752e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_005,"[[23, 15], [24, 21], [27, 10], [27, 26], [28, 4]]",8.443195838481188e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_006,"[[23, 14], [26, 26], [27, 29], [28, 16], [31, 17]]",1.2171913112979382e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_007,"[[23, 28], [24, 4], [28, 0], [28, 15], [30, 9]]",6.060290616005659e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_008,"[[27, 19], [28, 1], [28, 27], [30, 3], [30, 21]]",2.9647722840309143e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_009,"[[25, 5], [26, 27], [28, 2], [29, 28], [30, 20]]",2.0913154003210366e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_010,"[[22, 22], [22, 24], [25, 24], [30, 24], [31, 11]]",3.157299943268299e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_011,"[[22, 10], [24, 0], [28, 30], [30, 18], [31, 30]]",2.2737280232831836e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_012,"[[25, 18], [27, 3], [27, 13], [28, 29], [30, 22]]",3.4764816518872976e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_013,"[[24, 15], [28, 20], [28, 28], [30, 17], [31, 21]]",0.00011634343536570668,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_014,"[[23, 8], [25, 10], [27, 19], [27, 28], [31, 4]]",4.007313691545278e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_015,"[[26, 21], [29, 28], [30, 28], [31, 19], [31, 23]]",2.0791594579350203e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_016,"[[24, 27], [26, 23], [28, 21], [29, 13], [30, 26]]",2.6691777748055756e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_017,"[[23, 19], [25, 25], [28, 17], [30, 3], [30, 4]]",2.3822038201615214e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_018,"[[22, 28], [24, 12], [26, 2], [26, 16], [26, 26]]",1.480747596360743e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_019,"[[23, 21], [24, 26], [26, 19], [28, 29], [31, 3]]",3.66990570910275e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_020,"[[26, 9], [28, 4], [29, 24], [30, 13], [31, 15]]",2.9328803066164255e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_021,"[[23, 19], [25, 11], [26, 24], [27, 27], [29, 6]]",2.524800947867334e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_022,"[[25, 12], [26, 9], [26, 13], [31, 12], [31, 14]]",-6.99092197464779e-08,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_023,"[[25, 9], [26, 8], [28, 22], [29, 28], [30, 20]]",1.5347999578807503e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_024,"[[22, 8], [23, 19], [23, 23], [29, 22], [31, 6]]",6.174705049488693e-07,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_025,"[[25, 7], [28, 11], [29, 22], [30, 14], [31, 30]]",6.7131477408111095e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_026,"[[22, 1], [23, 5], [24, 20], [27, 1], [28, 7]]",0.0019230698235332966,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_027,"[[23, 28], [26, 4], [28, 16], [29, 27], [31, 8]]",7.853799615986645e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_028,"[[23, 12], [24, 20], [25, 12], [26, 24], [31, 22]]",4.040432395413518e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_029,"[[22, 12], [24, 7], [25, 25], [26, 18], [30, 2]]",5.925594450673088e-07,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_030,"[[22, 13], [26, 5], [28, 15], [28, 30], [31, 15]]",1.7777230823412538e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_031,"[[25, 1], [26, 24], [27, 22], [28, 27], [29, 24]]",1.0068542906083167e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_032,"[[23, 18], [24, 27], [26, 22], [27, 25], [31, 30]]",1.2762247934006155e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_033,"[[25, 10], [28, 1], [29, 20], [30, 23], [31, 4]]",2.830405719578266e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_034,"[[24, 29], [26, 2], [28, 19], [29, 17], [30, 31]]",2.4014589143916965e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_035,"[[23, 28], [27, 3], [28, 14], [28, 20], [31, 18]]",7.791881216689944e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_036,"[[23, 5], [24, 13], [24, 18], [25, 4], [27, 24]]",0.001907574012875557,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_037,"[[22, 30], [23, 16], [25, 8], [27, 18], [30, 8]]",5.415582563728094e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_038,"[[22, 1], [24, 12], [25, 19], [26, 14], [26, 18]]",1.8117803847417235e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_039,"[[27, 10], [27, 27], [28, 7], [31, 5], [31, 9]]",6.573231075890362e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_040,"[[22, 3], [24, 0], [25, 11], [29, 8], [30, 1]]",2.0831343135796487e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_041,"[[24, 7], [29, 8], [29, 15], [30, 28], [31, 24]]",1.1541793355718255e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_042,"[[22, 31], [23, 10], [30, 0], [31, 20], [31, 28]]",3.242783714085817e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_043,"[[23, 29], [24, 2], [26, 8], [30, 0], [31, 24]]",4.683667793869972e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_044,"[[22, 9], [24, 27], [26, 15], [26, 27], [30, 28]]",2.224030322395265e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_045,"[[23, 12], [26, 20], [28, 22], [29, 0], [31, 31]]",4.0811108192428946e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_046,"[[23, 3], [24, 3], [26, 12], [29, 19], [31, 11]]",2.42397072724998e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_047,"[[24, 11], [24, 23], [26, 1], [26, 17], [26, 25]]",2.4659966584295034e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_048,"[[24, 22], [29, 16], [29, 18], [30, 16], [30, 26]]",1.3821409083902836e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_049,"[[25, 4], [27, 9], [28, 9], [30, 17], [31, 26]]",2.770815626718104e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_050,"[[22, 13], [25, 23], [27, 3], [29, 28], [31, 24]]",1.1879747034981847e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_051,"[[22, 7], [23, 18], [24, 22], [29, 5], [31, 29]]",1.0753574315458536e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_052,"[[24, 20], [26, 25], [27, 13], [28, 10], [29, 27]]",8.081922715064138e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_053,"[[22, 24], [26, 17], [26, 22], [27, 17], [31, 10]]",5.130495992489159e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_054,"[[23, 30], [24, 5], [25, 30], [26, 15], [28, 2]]",1.6672624042257667e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_055,"[[25, 22], [28, 24], [29, 12], [31, 16], [31, 21]]",1.0988762369379401e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_056,"[[23, 29], [24, 15], [26, 22], [28, 31], [30, 2]]",7.683917647227645e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_057,"[[22, 21], [25, 15], [28, 1], [28, 4], [28, 30]]",8.764959056861699e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_058,"[[22, 1], [26, 16], [26, 26], [29, 17], [31, 29]]",2.2283929865807295e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_059,"[[24, 2], [24, 31], [27, 11], [29, 27], [30, 25]]",3.811641363427043e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_060,"[[22, 6], [27, 3], [27, 21], [28, 30], [31, 4]]",5.298107862472534e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_061,"[[23, 4], [24, 29], [26, 9], [30, 24], [31, 12]]",1.974512997549027e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_062,"[[22, 31], [23, 28], [25, 6], [27, 12], [29, 25]]",6.919188308529556e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_063,"[[24, 7], [27, 3], [27, 17], [27, 31], [28, 23]]",8.501920092385262e-07,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_064,"[[26, 7], [26, 30], [28, 30], [29, 9], [31, 11]]",1.6340258298441768e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_065,"[[22, 23], [26, 7], [27, 18], [27, 31], [28, 25]]",2.3092361516319215e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_066,"[[28, 25], [29, 5], [29, 17], [29, 25], [30, 5]]",1.4568649930879474e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_067,"[[23, 15], [24, 31], [27, 8], [28, 29], [30, 4]]",6.718131771776825e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_068,"[[25, 25], [26, 9], [28, 8], [28, 29], [30, 20]]",1.0393705451861024e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_069,"[[22, 21], [23, 7], [25, 0], [27, 2], [29, 1]]",2.601591404527426e-07,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_070,"[[22, 17], [23, 15], [23, 23], [28, 25], [29, 0]]",5.7881115935742855e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_071,"[[24, 29], [25, 30], [28, 19], [29, 14], [30, 26]]",2.1671687136404216e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_072,"[[23, 15], [26, 9], [26, 14], [26, 28], [30, 13]]",9.792929631657898e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_073,"[[24, 6], [26, 10], [28, 3], [29, 10], [30, 26]]",1.2192103895358741e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_074,"[[22, 3], [22, 6], [28, 11], [29, 2], [29, 22]]",5.052576307207346e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_075,"[[22, 24], [24, 12], [26, 18], [27, 14], [30, 31]]",1.9448460079729557e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_076,"[[24, 4], [29, 1], [29, 25], [30, 19], [31, 18]]",1.116946805268526e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_077,"[[23, 14], [24, 2], [24, 17], [25, 5], [27, 18]]",6.437563570216298e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_078,"[[22, 29], [29, 1], [29, 2], [29, 5], [31, 16]]",6.918678991496563e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_079,"[[26, 7], [26, 21], [26, 27], [28, 9], [28, 20]]",1.2265489203855395e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_080,"[[24, 1], [28, 22], [30, 22], [31, 4], [31, 7]]",7.3414703365415335e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_081,"[[22, 19], [25, 25], [26, 19], [27, 6], [31, 29]]",1.8371589248999953e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_082,"[[24, 1], [24, 11], [25, 22], [25, 28], [27, 15]]",1.968421565834433e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_083,"[[22, 10], [24, 12], [25, 5], [27, 4], [27, 12]]",1.487351255491376e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_084,"[[23, 14], [25, 16], [25, 19], [28, 26], [31, 23]]",1.662123395362869e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_085,"[[23, 30], [24, 6], [25, 6], [25, 28], [31, 20]]",1.5545811038464308e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_086,"[[22, 14], [24, 20], [24, 30], [27, 18], [30, 5]]",1.1061609257012606e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_087,"[[22, 31], [23, 17], [25, 8], [29, 19], [31, 11]]",8.959832484833896e-07,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_088,"[[22, 3], [22, 19], [23, 10], [27, 1], [31, 12]]",2.1428400941658765e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_089,"[[22, 17], [26, 17], [27, 18], [30, 30], [31, 31]]",1.139473170042038e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_090,"[[24, 19], [27, 8], [29, 9], [30, 2], [30, 17]]",1.0267758625559509e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_091,"[[24, 19], [25, 4], [29, 3], [29, 23], [31, 7]]",2.4151449906639755e-07,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_092,"[[24, 14], [26, 18], [28, 20], [29, 14], [29, 19]]",1.781052560545504e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_093,"[[24, 6], [27, 20], [28, 16], [30, 0], [30, 13]]",2.5304267182946205e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_094,"[[23, 4], [23, 7], [25, 31], [26, 21], [29, 26]]",1.7871352611109614e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_095,"[[22, 4], [25, 4], [25, 7], [27, 27], [28, 6]]",2.6489433366805315e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_096,"[[22, 3], [26, 2], [28, 17], [29, 14], [31, 22]]",2.5829911464825273e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_097,"[[23, 19], [23, 25], [26, 5], [29, 31], [31, 5]]",3.2303141779266298e-06,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_098,"[[24, 7], [25, 4], [27, 24], [28, 19], [29, 25]]",1.7641585145611316e-05,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_099,"[[24, 28], [27, 6], [28, 12], [30, 26], [31, 8]]",7.181843102443963e-07,False,1852,7.52456122628536
text_alternative,pythia-2.8b,natural,random_100,"[[24, 26], [25, 6], [25, 26], [30, 18], [31, 26]]",3.201334038749337e-06,False,1852,7.52456122628536
consistent_help,pythia-2.8b,natural,random_001,"[[25, 18], [26, 11], [26, 12], [27, 24], [31, 17]]",1.4656598068540916e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_002,"[[22, 7], [25, 21], [26, 2], [27, 12], [30, 23]]",2.4181281332857907e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_003,"[[22, 5], [23, 9], [26, 3], [26, 12], [31, 8]]",1.7225349438376725e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_004,"[[22, 6], [23, 20], [26, 7], [27, 1], [31, 13]]",2.3447559215128422e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_005,"[[23, 15], [24, 21], [27, 10], [27, 26], [28, 4]]",1.994706690311432e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_006,"[[23, 14], [26, 26], [27, 29], [28, 16], [31, 17]]",8.228889782913029e-07,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_007,"[[23, 28], [24, 4], [28, 0], [28, 15], [30, 9]]",1.6316917026415467e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_008,"[[27, 19], [28, 1], [28, 27], [30, 3], [30, 21]]",8.354749297723174e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_009,"[[25, 5], [26, 27], [28, 2], [29, 28], [30, 20]]",1.611374318599701e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_010,"[[22, 22], [22, 24], [25, 24], [30, 24], [31, 11]]",4.116061609238386e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_011,"[[22, 10], [24, 0], [28, 30], [30, 18], [31, 30]]",4.1401071939617395e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_012,"[[25, 18], [27, 3], [27, 13], [28, 29], [30, 22]]",1.4996505342423916e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_013,"[[24, 15], [28, 20], [28, 28], [30, 17], [31, 21]]",1.7633021343499422e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_014,"[[23, 8], [25, 10], [27, 19], [27, 28], [31, 4]]",6.527712685056031e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_015,"[[26, 21], [29, 28], [30, 28], [31, 19], [31, 23]]",4.762016033055261e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_016,"[[24, 27], [26, 23], [28, 21], [29, 13], [30, 26]]",7.967508281581104e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_017,"[[23, 19], [25, 25], [28, 17], [30, 3], [30, 4]]",1.664106093812734e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_018,"[[22, 28], [24, 12], [26, 2], [26, 16], [26, 26]]",3.65840969607234e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_019,"[[23, 21], [24, 26], [26, 19], [28, 29], [31, 3]]",2.1494852262549102e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_020,"[[26, 9], [28, 4], [29, 24], [30, 13], [31, 15]]",2.624481567181647e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_021,"[[23, 19], [25, 11], [26, 24], [27, 27], [29, 6]]",7.6174328569322824e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_022,"[[25, 12], [26, 9], [26, 13], [31, 12], [31, 14]]",1.937696652021259e-07,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_023,"[[25, 9], [26, 8], [28, 22], [29, 28], [30, 20]]",1.4726363588124514e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_024,"[[22, 8], [23, 19], [23, 23], [29, 22], [31, 6]]",1.2796117516700178e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_025,"[[25, 7], [28, 11], [29, 22], [30, 14], [31, 30]]",1.0636795195750892e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_026,"[[22, 1], [23, 5], [24, 20], [27, 1], [28, 7]]",0.0006297330837696791,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_027,"[[23, 28], [26, 4], [28, 16], [29, 27], [31, 8]]",1.1890442692674696e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_028,"[[23, 12], [24, 20], [25, 12], [26, 24], [31, 22]]",4.906722460873425e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_029,"[[22, 12], [24, 7], [25, 25], [26, 18], [30, 2]]",9.359937394037843e-07,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_030,"[[22, 13], [26, 5], [28, 15], [28, 30], [31, 15]]",4.869430995313451e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_031,"[[25, 1], [26, 24], [27, 22], [28, 27], [29, 24]]",1.0559815564192832e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_032,"[[23, 18], [24, 27], [26, 22], [27, 25], [31, 30]]",1.0867879609577358e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_033,"[[25, 10], [28, 1], [29, 20], [30, 23], [31, 4]]",7.4704294092953205e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_034,"[[24, 29], [26, 2], [28, 19], [29, 17], [30, 31]]",2.959329867735505e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_035,"[[23, 28], [27, 3], [28, 14], [28, 20], [31, 18]]",2.469780156388879e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_036,"[[23, 5], [24, 13], [24, 18], [25, 4], [27, 24]]",0.0006323596462607384,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_037,"[[22, 30], [23, 16], [25, 8], [27, 18], [30, 8]]",6.259411748033017e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_038,"[[22, 1], [24, 12], [25, 19], [26, 14], [26, 18]]",7.529873983003199e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_039,"[[27, 10], [27, 27], [28, 7], [31, 5], [31, 9]]",9.678318747319281e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_040,"[[22, 3], [24, 0], [25, 11], [29, 8], [30, 1]]",6.082747131586075e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_041,"[[24, 7], [29, 8], [29, 15], [30, 28], [31, 24]]",5.390320438891649e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_042,"[[22, 31], [23, 10], [30, 0], [31, 20], [31, 28]]",2.467221929691732e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_043,"[[23, 29], [24, 2], [26, 8], [30, 0], [31, 24]]",7.876887684687972e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_044,"[[22, 9], [24, 27], [26, 15], [26, 27], [30, 28]]",1.3023483916185796e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_045,"[[23, 12], [26, 20], [28, 22], [29, 0], [31, 31]]",5.970874917693436e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_046,"[[23, 3], [24, 3], [26, 12], [29, 19], [31, 11]]",2.276050508953631e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_047,"[[24, 11], [24, 23], [26, 1], [26, 17], [26, 25]]",8.324972441187128e-06,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_048,"[[24, 22], [29, 16], [29, 18], [30, 16], [30, 26]]",1.5838391846045852e-05,False,504,6.224558429275359
consistent_help,pythia-2.8b,natural,random_049,"[[25, 4], [27, 9], [28, 9], [30, 17], [31, 26]]",8.996474207378924e-06,False,504,6.224558429275359
