compound,p95_relative,bigram_count,family,model,condition,log_frequency
accessible_authentication,0.003524478862527736,3,pythia,pythia-2.8b,natural,1.3862943611198906
accessible_description,0.005464772903360342,716,pythia,pythia-2.8b,natural,6.57507584059962
accessible_name,0.005109753902070147,1619,pythia,pythia-2.8b,natural,7.3901814282264295
alt_text,0.0026142123504541773,23306,pythia,pythia-2.8b,natural,10.056509023618531
audio_description,0.004286627750843702,4691,pythia,pythia-2.8b,natural,8.453614209773367
character_key,0.005387719208374582,1974,pythia,pythia-2.8b,natural,7.5883236773352225
closed_captions,0.0023890466778538717,7942,pythia,pythia-2.8b,natural,8.980046316633132
cognitive_disabilities,0.0027037176652810807,10189,pythia,pythia-2.8b,natural,9.229162126216771
color_contrast,0.00425513454247265,20112,pythia,pythia-2.8b,natural,9.909121651153221
combo_box,0.0035404358175582813,50410,pythia,pythia-2.8b,natural,10.827964684213782
consistent_help,0.003731912421062585,504,pythia,pythia-2.8b,natural,6.22455842927536
decorative_image,0.008584993425756677,749,pythia,pythia-2.8b,natural,6.620073206530356
drag_movement,0.00822585546411567,328,pythia,pythia-2.8b,natural,5.796057750765372
error_identification,0.0032174248131923004,1566,pythia,pythia-2.8b,natural,7.356918242356021
focus_appearance,0.005101657402701636,102,pythia,pythia-2.8b,natural,4.634728988229636
focus_indicator,0.002411518653389021,1261,pythia,pythia-2.8b,natural,7.140453043101158
focus_management,0.0030171106336638193,989,pythia,pythia-2.8b,natural,6.897704943128636
form_field,0.0016281964548397455,51864,pythia,pythia-2.8b,natural,10.856399467865929
informative_image,0.006749492837116058,520,pythia,pythia-2.8b,natural,6.255750041753367
input_purpose,0.011290616309270226,53,pythia,pythia-2.8b,natural,3.9889840465642745
keyboard_interaction,0.00630727875977749,1073,pythia,pythia-2.8b,natural,6.97914527506881
keyboard_navigation,0.00444580779876557,8050,pythia,pythia-2.8b,natural,8.993551586299981
landmark_region,0.004566069529391752,128,pythia,pythia-2.8b,natural,4.859812404361672
live_region,0.0072337373858317,1112,pythia,pythia-2.8b,natural,7.014814351275545
low_vision,0.001969098951667536,36811,pythia,pythia-2.8b,natural,10.513579157958748
menu_bar,0.004238633927889166,106878,pythia,pythia-2.8b,natural,11.579452632439278
pointer_cancellation,0.003781139070633731,2,pythia,pythia-2.8b,natural,1.0986122886681098
radio_group,0.002326736529357679,6694,pythia,pythia-2.8b,natural,8.809116258125274
reading_order,0.004078179528005401,9225,pythia,pythia-2.8b,natural,9.129780864117766
redundant_entry,0.0077630396699532,205,pythia,pythia-2.8b,natural,5.327876168789581
responsive_design,0.0055794315412639635,35628,pythia,pythia-2.8b,natural,10.4809151919697
screen_reader,0.0021339678321964373,32100,pythia,pythia-2.8b,natural,10.376642461280849
section_heading,0.0026109428610652406,6949,pythia,pythia-2.8b,natural,8.846496938558838
semantic_html,0.007006755238398879,2595,pythia,pythia-2.8b,natural,7.86172707782398
semantic_markup,0.004031964344903806,4776,pythia,pythia-2.8b,natural,8.471568013389962
sensory_characteristics,0.002604046952910669,11206,pythia,pythia-2.8b,natural,9.324293862052029
sign_language,0.0018604813201818203,113936,pythia,pythia-2.8b,natural,11.643400943040573
skip_link,0.005262559978291306,662,pythia,pythia-2.8b,natural,6.4967749901858625
status_message,0.0034267891314811775,20367,pythia,pythia-2.8b,natural,9.921720320797188
tab_panel,0.0018172568408772107,3519,pythia,pythia-2.8b,natural,8.166216268592143
target_size,0.005401081871241256,21981,pythia,pythia-2.8b,natural,9.997979215628845
text_alternative,0.005778432707302202,1852,pythia,pythia-2.8b,natural,7.52456122628536
text_formatting,0.0037534623988903447,28514,pythia,pythia-2.8b,natural,10.258185543590638
text_spacing,0.003172977291978851,615,pythia,pythia-2.8b,natural,6.423246963533519
tool_tip,0.002848326286766658,17356,pythia,pythia-2.8b,natural,9.761751162220882
touch_target,0.008906264835968606,1114,pythia,pythia-2.8b,natural,7.016609683894219
tree_grid,0.0032009041518903554,865,pythia,pythia-2.8b,natural,6.763884908562435
universal_design,0.0036186386598273264,9030,pythia,pythia-2.8b,natural,9.108418382250798
accessibility_tree,0.003995468094944926,1307,pythia,pythia-2.8b,uniform,7.176254532017144
accessible_authentication,0.005568770854733846,3,pythia,pythia-2.8b,uniform,1.3862943611198906
accessible_description,0.005310618644580186,716,pythia,pythia-2.8b,uniform,6.57507584059962
accessible_name,0.005238008289597898,1619,pythia,pythia-2.8b,uniform,7.3901814282264295
alt_text,0.0027406825334764873,23306,pythia,pythia-2.8b,uniform,10.056509023618531
audio_description,0.0054377252236008315,4691,pythia,pythia-2.8b,uniform,8.453614209773367
character_key,0.005387719208374582,1974,pythia,pythia-2.8b,uniform,7.5883236773352225
closed_captions,0.0056543384445830675,7942,pythia,pythia-2.8b,uniform,8.980046316633132
cognitive_disabilities,0.005211033509112826,10189,pythia,pythia-2.8b,uniform,9.229162126216771
color_contrast,0.005438842484727486,20112,pythia,pythia-2.8b,uniform,9.909121651153221
combo_box,0.0035404358175582813,50410,pythia,pythia-2.8b,uniform,10.827964684213782
consistent_help,0.0045543215470388206,504,pythia,pythia-2.8b,uniform,6.22455842927536
decorative_image,0.008584993425756677,749,pythia,pythia-2.8b,uniform,6.620073206530356
drag_movement,0.00822585546411567,328,pythia,pythia-2.8b,uniform,5.796057750765372
error_identification,0.002012920600827776,1566,pythia,pythia-2.8b,uniform,7.356918242356021
focus_appearance,0.005101657402701636,102,pythia,pythia-2.8b,uniform,4.634728988229636
focus_indicator,0.002411518653389021,1261,pythia,pythia-2.8b,uniform,7.140453043101158
focus_management,0.0034321140148676757,989,pythia,pythia-2.8b,uniform,6.897704943128636
form_field,0.0016281964548397455,51864,pythia,pythia-2.8b,uniform,10.856399467865929
informative_image,0.007002955325879095,520,pythia,pythia-2.8b,uniform,6.255750041753367
input_purpose,0.01112286383286111,53,pythia,pythia-2.8b,uniform,3.9889840465642745
keyboard_interaction,0.00630727875977749,1073,pythia,pythia-2.8b,uniform,6.97914527506881
keyboard_navigation,0.0061277737142517615,8050,pythia,pythia-2.8b,uniform,8.993551586299981
landmark_region,0.004566069529391752,128,pythia,pythia-2.8b,uniform,4.859812404361672
live_region,0.0072337373858317,1112,pythia,pythia-2.8b,uniform,7.014814351275545
low_vision,0.0010840140515937752,36811,pythia,pythia-2.8b,uniform,10.513579157958748
menu_bar,0.004238633927889166,106878,pythia,pythia-2.8b,uniform,11.579452632439278
pointer_cancellation,0.004013736662454833,2,pythia,pythia-2.8b,uniform,1.0986122886681098
radio_group,0.002326736529357679,6694,pythia,pythia-2.8b,uniform,8.809116258125274
reading_order,0.003232439933344715,9225,pythia,pythia-2.8b,uniform,9.129780864117766
redundant_entry,0.0077630396699532,205,pythia,pythia-2.8b,uniform,5.327876168789581
responsive_design,0.00704942229203879,35628,pythia,pythia-2.8b,uniform,10.4809151919697
screen_reader,0.0021339678321964373,32100,pythia,pythia-2.8b,uniform,10.376642461280849
section_heading,0.0026109428610652406,6949,pythia,pythia-2.8b,uniform,8.846496938558838
semantic_html,0.007686478807590897,2595,pythia,pythia-2.8b,uniform,7.86172707782398
semantic_markup,0.0066943893441930155,4776,pythia,pythia-2.8b,uniform,8.471568013389962
sensory_characteristics,0.0057666527107357235,11206,pythia,pythia-2.8b,uniform,9.324293862052029
sign_language,0.0026824117754585286,113936,pythia,pythia-2.8b,uniform,11.643400943040573
skip_link,0.005262559978291306,662,pythia,pythia-2.8b,uniform,6.4967749901858625
status_message,0.0034267891314811775,20367,pythia,pythia-2.8b,uniform,9.921720320797188
tab_panel,0.0018172568408772107,3519,pythia,pythia-2.8b,uniform,8.166216268592143
target_size,0.005401081871241256,21981,pythia,pythia-2.8b,uniform,9.997979215628845
text_alternative,0.005778432707302202,1852,pythia,pythia-2.8b,uniform,7.52456122628536
text_formatting,0.003413033916149196,28514,pythia,pythia-2.8b,uniform,10.258185543590638
text_spacing,0.0022503268090076664,615,pythia,pythia-2.8b,uniform,6.423246963533519
tool_tip,0.002848326286766658,17356,pythia,pythia-2.8b,uniform,9.761751162220882
touch_target,0.008906264835968606,1114,pythia,pythia-2.8b,uniform,7.016609683894219
tree_grid,0.0032009041518903554,865,pythia,pythia-2.8b,uniform,6.763884908562435
universal_design,0.00550862832460546,9030,pythia,pythia-2.8b,uniform,9.108418382250798
accessibility_tree,0.014650737820193056,1307,pythia,pythia-410m,natural,7.176254532017144
accessible_authentication,0.01689399117603893,3,pythia,pythia-410m,natural,1.3862943611198906
accessible_description,0.019276036042720025,716,pythia,pythia-410m,natural,6.57507584059962
accessible_name,0.020794923417270135,1619,pythia,pythia-410m,natural,7.3901814282264295
alt_text,0.009490028629079432,23306,pythia,pythia-410m,natural,10.056509023618531
audio_description,0.028588499873876513,4691,pythia,pythia-410m,natural,8.453614209773367
character_key,0.021378104388713758,1974,pythia,pythia-410m,natural,7.5883236773352225
closed_captions,0.013075426500290546,7942,pythia,pythia-410m,natural,8.980046316633132
cognitive_disabilities,0.014056422328576377,10189,pythia,pythia-410m,natural,9.229162126216771
color_contrast,0.020089630596339635,20112,pythia,pythia-410m,natural,9.909121651153221
combo_box,0.018614251911640105,50410,pythia,pythia-410m,natural,10.827964684213782
consistent_help,0.02191008385270824,504,pythia,pythia-410m,natural,6.22455842927536
decorative_image,0.0257584287784993,749,pythia,pythia-410m,natural,6.620073206530356
drag_movement,0.024680500756949122,328,pythia,pythia-410m,natural,5.796057750765372
error_identification,0.03975882120430463,1566,pythia,pythia-410m,natural,7.356918242356021
focus_appearance,0.024184117931872574,102,pythia,pythia-410m,natural,4.634728988229636
focus_indicator,0.023237899597734094,1261,pythia,pythia-410m,natural,7.140453043101158
focus_management,0.018683259375393318,989,pythia,pythia-410m,natural,6.897704943128636
form_field,0.012684803269803487,51864,pythia,pythia-410m,natural,10.856399467865929
informative_image,0.03323665969073767,520,pythia,pythia-410m,natural,6.255750041753367
input_purpose,0.026299273967742818,53,pythia,pythia-410m,natural,3.9889840465642745
keyboard_interaction,0.024299690406769468,1073,pythia,pythia-410m,natural,6.97914527506881
keyboard_navigation,0.017044360749423434,8050,pythia,pythia-410m,natural,8.993551586299981
landmark_region,0.029824291355907896,128,pythia,pythia-410m,natural,4.859812404361672
live_region,0.03159720273688426,1112,pythia,pythia-410m,natural,7.014814351275545
low_vision,0.0075909457169472845,36811,pythia,pythia-410m,natural,10.513579157958748
menu_bar,0.02274402445182202,106878,pythia,pythia-410m,natural,11.579452632439278
pointer_cancellation,0.015401896648108903,2,pythia,pythia-410m,natural,1.0986122886681098
radio_group,0.012322488008067,6694,pythia,pythia-410m,natural,8.809116258125274
reading_order,0.01709339739754795,9225,pythia,pythia-410m,natural,9.129780864117766
redundant_entry,0.017940108571201527,205,pythia,pythia-410m,natural,5.327876168789581
responsive_design,0.0246662463061511,35628,pythia,pythia-410m,natural,10.4809151919697
screen_reader,0.014352580532431507,32100,pythia,pythia-410m,natural,10.376642461280849
section_heading,0.013329878123477003,6949,pythia,pythia-410m,natural,8.846496938558838
semantic_html,0.026810442004352765,2595,pythia,pythia-410m,natural,7.86172707782398
semantic_markup,0.025453559029847334,4776,pythia,pythia-410m,natural,8.471568013389962
sensory_characteristics,0.02298079747706646,11206,pythia,pythia-410m,natural,9.324293862052029
sign_language,0.006129028159193636,113936,pythia,pythia-410m,natural,11.643400943040573
skip_link,0.020542765222489788,662,pythia,pythia-410m,natural,6.4967749901858625
status_message,0.014346585096791284,20367,pythia,pythia-410m,natural,9.921720320797188
tab_panel,0.018489276524633093,3519,pythia,pythia-410m,natural,8.166216268592143
target_size,0.022385525237768773,21981,pythia,pythia-410m,natural,9.997979215628845
text_alternative,0.020189104974269848,1852,pythia,pythia-410m,natural,7.52456122628536
text_formatting,0.011859586741775247,28514,pythia,pythia-410m,natural,10.258185543590638
text_spacing,0.01243880237452677,615,pythia,pythia-410m,natural,6.423246963533519
tool_tip,0.017276833020150564,17356,pythia,pythia-410m,natural,9.761751162220882
touch_target,0.03602553904056538,1114,pythia,pythia-410m,natural,7.016609683894219
tree_grid,0.02004602393135421,865,pythia,pythia-410m,natural,6.763884908562435
universal_design,0.019415288884192677,9030,pythia,pythia-410m,natural,9.108418382250798
accessibility_tree,0.01331178857944898,1307,pythia,pythia-410m,uniform,7.176254532017144
accessible_authentication,0.022268961090594497,3,pythia,pythia-410m,uniform,1.3862943611198906
accessible_description,0.020324498787522263,716,pythia,pythia-410m,uniform,6.57507584059962
accessible_name,0.019995814375579252,1619,pythia,pythia-410m,uniform,7.3901814282264295
alt_text,0.010371105652302431,23306,pythia,pythia-410m,uniform,10.056509023618531
audio_description,0.028645453415810988,4691,pythia,pythia-410m,uniform,8.453614209773367
character_key,0.021378104388713758,1974,pythia,pythia-410m,uniform,7.5883236773352225
closed_captions,0.022465146891772706,7942,pythia,pythia-410m,uniform,8.980046316633132
cognitive_disabilities,0.023435948789119636,10189,pythia,pythia-410m,uniform,9.229162126216771
color_contrast,0.02010896755382414,20112,pythia,pythia-410m,uniform,9.909121651153221
combo_box,0.018614251911640105,50410,pythia,pythia-410m,uniform,10.827964684213782
consistent_help,0.025055461283773083,504,pythia,pythia-410m,uniform,6.22455842927536
decorative_image,0.0257584287784993,749,pythia,pythia-410m,uniform,6.620073206530356
drag_movement,0.024680500756949122,328,pythia,pythia-410m,uniform,5.796057750765372
error_identification,0.022528891079127727,1566,pythia,pythia-410m,uniform,7.356918242356021
focus_appearance,0.024184117931872574,102,pythia,pythia-410m,uniform,4.634728988229636
focus_indicator,0.023237899597734094,1261,pythia,pythia-410m,uniform,7.140453043101158
focus_management,0.02121137920767064,989,pythia,pythia-410m,uniform,6.897704943128636
form_field,0.012684803269803487,51864,pythia,pythia-410m,uniform,10.856399467865929
informative_image,0.033590707555413185,520,pythia,pythia-410m,uniform,6.255750041753367
input_purpose,0.025333983264863438,53,pythia,pythia-410m,uniform,3.9889840465642745
keyboard_interaction,0.024299690406769468,1073,pythia,pythia-410m,uniform,6.97914527506881
keyboard_navigation,0.026827343925833653,8050,pythia,pythia-410m,uniform,8.993551586299981
landmark_region,0.029824291355907896,128,pythia,pythia-410m,uniform,4.859812404361672
live_region,0.03159720273688426,1112,pythia,pythia-410m,uniform,7.014814351275545
low_vision,0.006163220037706115,36811,pythia,pythia-410m,uniform,10.513579157958748
menu_bar,0.02274402445182202,106878,pythia,pythia-410m,uniform,11.579452632439278
pointer_cancellation,0.014744107704609545,2,pythia,pythia-410m,uniform,1.0986122886681098
radio_group,0.012322488008067,6694,pythia,pythia-410m,uniform,8.809116258125274
reading_order,0.02254009433090682,9225,pythia,pythia-410m,uniform,9.129780864117766
redundant_entry,0.017940108571201527,205,pythia,pythia-410m,uniform,5.327876168789581
responsive_design,0.020546537637710558,35628,pythia,pythia-410m,uniform,10.4809151919697
screen_reader,0.014352580532431507,32100,pythia,pythia-410m,uniform,10.376642461280849
section_heading,0.013329878123477003,6949,pythia,pythia-410m,uniform,8.846496938558838
semantic_html,0.03068944178521627,2595,pythia,pythia-410m,uniform,7.86172707782398
semantic_markup,0.028300990629941167,4776,pythia,pythia-410m,uniform,8.471568013389962
sensory_characteristics,0.024946294445544446,11206,pythia,pythia-410m,uniform,9.324293862052029
sign_language,0.009072088822722403,113936,pythia,pythia-410m,uniform,11.643400943040573
skip_link,0.020542765222489788,662,pythia,pythia-410m,uniform,6.4967749901858625
status_message,0.014346585096791284,20367,pythia,pythia-410m,uniform,9.921720320797188
tab_panel,0.018489276524633093,3519,pythia,pythia-410m,uniform,8.166216268592143
target_size,0.022385525237768773,21981,pythia,pythia-410m,uniform,9.997979215628845
text_alternative,0.020189104974269848,1852,pythia,pythia-410m,uniform,7.52456122628536
text_formatting,0.010809499723836742,28514,pythia,pythia-410m,uniform,10.258185543590638
text_spacing,0.013515171734616119,615,pythia,pythia-410m,uniform,6.423246963533519
tool_tip,0.017276833020150564,17356,pythia,pythia-410m,uniform,9.761751162220882
touch_target,0.03602553904056538,1114,pythia,pythia-410m,uniform,7.016609683894219
tree_grid,0.02004602393135421,865,pythia,pythia-410m,uniform,6.763884908562435
universal_design,0.018615537229925348,9030,pythia,pythia-410m,uniform,9.108418382250798
accessibility_tree,0.0021235645399428106,1307,pythia,pythia-6.9b,natural,7.176254532017144
accessible_authentication,0.0025750705739482475,3,pythia,pythia-6.9b,natural,1.3862943611198906
accessible_description,0.0025697790668345404,716,pythia,pythia-6.9b,natural,6.57507584059962
accessible_name,0.003435935603920298,1619,pythia,pythia-6.9b,natural,7.3901814282264295
alt_text,0.0033023769618011557,23306,pythia,pythia-6.9b,natural,10.056509023618531
audio_description,0.002742518228478705,4691,pythia,pythia-6.9b,natural,8.453614209773367
character_key,0.001887754898052611,1974,pythia,pythia-6.9b,natural,7.5883236773352225
closed_captions,0.0007668781152460203,7942,pythia,pythia-6.9b,natural,8.980046316633132
cognitive_disabilities,0.0007812859636032714,10189,pythia,pythia-6.9b,natural,9.229162126216771
color_contrast,0.002330241713207132,20112,pythia,pythia-6.9b,natural,9.909121651153221
combo_box,0.0015682153636589003,50410,pythia,pythia-6.9b,natural,10.827964684213782
consistent_help,0.0038550195517018165,504,pythia,pythia-6.9b,natural,6.22455842927536
decorative_image,0.003310169698670456,749,pythia,pythia-6.9b,natural,6.620073206530356
drag_movement,0.0034928290988317985,328,pythia,pythia-6.9b,natural,5.796057750765372
error_identification,0.0017263059387914506,1566,pythia,pythia-6.9b,natural,7.356918242356021
focus_appearance,0.0055466142483054925,102,pythia,pythia-6.9b,natural,4.634728988229636
focus_indicator,0.0016705379646736452,1261,pythia,pythia-6.9b,natural,7.140453043101158
focus_management,0.0024009469780139157,989,pythia,pythia-6.9b,natural,6.897704943128636
form_field,0.0014940371504053012,51864,pythia,pythia-6.9b,natural,10.856399467865929
informative_image,0.003173064521979501,520,pythia,pythia-6.9b,natural,6.255750041753367
input_purpose,0.004049310297705166,53,pythia,pythia-6.9b,natural,3.9889840465642745
keyboard_interaction,0.004237780231051096,1073,pythia,pythia-6.9b,natural,6.97914527506881
keyboard_navigation,0.005163323273882259,8050,pythia,pythia-6.9b,natural,8.993551586299981
landmark_region,0.0018735754245425649,128,pythia,pythia-6.9b,natural,4.859812404361672
live_region,0.0042335559614002476,1112,pythia,pythia-6.9b,natural,7.014814351275545
low_vision,0.0008980358805274412,36811,pythia,pythia-6.9b,natural,10.513579157958748
menu_bar,0.0038262342917731963,106878,pythia,pythia-6.9b,natural,11.579452632439278
pointer_cancellation,0.0037224881118162858,2,pythia,pythia-6.9b,natural,1.0986122886681098
radio_group,0.0016395633807404855,6694,pythia,pythia-6.9b,natural,8.809116258125274
reading_order,0.0017038720892741618,9225,pythia,pythia-6.9b,natural,9.129780864117766
redundant_entry,0.004213148611597702,205,pythia,pythia-6.9b,natural,5.327876168789581
responsive_design,0.0026707049924879676,35628,pythia,pythia-6.9b,natural,10.4809151919697
screen_reader,0.0021087751723825304,32100,pythia,pythia-6.9b,natural,10.376642461280849
section_heading,0.0032179835718124904,6949,pythia,pythia-6.9b,natural,8.846496938558838
semantic_html,0.007702802540734397,2595,pythia,pythia-6.9b,natural,7.86172707782398
semantic_markup,0.0037302041309884974,4776,pythia,pythia-6.9b,natural,8.471568013389962
sensory_characteristics,0.0011454616207628903,11206,pythia,pythia-6.9b,natural,9.324293862052029
sign_language,0.0009521238767774255,113936,pythia,pythia-6.9b,natural,11.643400943040573
skip_link,0.006813205685466448,662,pythia,pythia-6.9b,natural,6.4967749901858625
status_message,0.0019947240478358653,20367,pythia,pythia-6.9b,natural,9.921720320797188
tab_panel,0.0022733566467649565,3519,pythia,pythia-6.9b,natural,8.166216268592143
target_size,0.0026722625829279337,21981,pythia,pythia-6.9b,natural,9.997979215628845
text_alternative,0.0017447576450648733,1852,pythia,pythia-6.9b,natural,7.52456122628536
text_formatting,0.0013994468783493238,28514,pythia,pythia-6.9b,natural,10.258185543590638
text_spacing,0.0011361526441760075,615,pythia,pythia-6.9b,natural,6.423246963533519
tool_tip,0.0021051086834631564,17356,pythia,pythia-6.9b,natural,9.761751162220882
touch_target,0.002974893595091966,1114,pythia,pythia-6.9b,natural,7.016609683894219
tree_grid,0.0017058653524145006,865,pythia,pythia-6.9b,natural,6.763884908562435
universal_design,0.0017741315881720748,9030,pythia,pythia-6.9b,natural,9.108418382250798
accessibility_tree,0.001815980119863486,1307,pythia,pythia-6.9b,uniform,7.176254532017144
accessible_authentication,0.0038461100077255925,3,pythia,pythia-6.9b,uniform,1.3862943611198906
accessible_description,0.0019153864588587997,716,pythia,pythia-6.9b,uniform,6.57507584059962
accessible_name,0.0037233195966108867,1619,pythia,pythia-6.9b,uniform,7.3901814282264295
alt_text,0.0016047590528614519,23306,pythia,pythia-6.9b,uniform,10.056509023618531
audio_description,0.0022289364598691097,4691,pythia,pythia-6.9b,uniform,8.453614209773367
character_key,0.001887754898052611,1974,pythia,pythia-6.9b,uniform,7.5883236773352225
closed_captions,0.0008986771019407938,7942,pythia,pythia-6.9b,uniform,8.980046316633132
cognitive_disabilities,0.0024896032293326505,10189,pythia,pythia-6.9b,uniform,9.229162126216771
color_contrast,0.002324534847866681,20112,pythia,pythia-6.9b,uniform,9.909121651153221
combo_box,0.0015682153636589003,50410,pythia,pythia-6.9b,uniform,10.827964684213782
consistent_help,0.0032927671563810898,504,pythia,pythia-6.9b,uniform,6.22455842927536
decorative_image,0.003310169698670456,749,pythia,pythia-6.9b,uniform,6.620073206530356
drag_movement,0.0034928290988317985,328,pythia,pythia-6.9b,uniform,5.796057750765372
error_identification,0.0016158493352121843,1566,pythia,pythia-6.9b,uniform,7.356918242356021
focus_appearance,0.0055466142483054925,102,pythia,pythia-6.9b,uniform,4.634728988229636
focus_indicator,0.0016705379646736452,1261,pythia,pythia-6.9b,uniform,7.140453043101158
focus_management,0.0018075666099320901,989,pythia,pythia-6.9b,uniform,6.897704943128636
form_field,0.0014940371504053012,51864,pythia,pythia-6.9b,uniform,10.856399467865929
informative_image,0.0029287291690706903,520,pythia,pythia-6.9b,uniform,6.255750041753367
input_purpose,0.0031984800007193565,53,pythia,pythia-6.9b,uniform,3.9889840465642745
keyboard_interaction,0.004237780231051096,1073,pythia,pythia-6.9b,uniform,6.97914527506881
keyboard_navigation,0.007501714909449165,8050,pythia,pythia-6.9b,uniform,8.993551586299981
landmark_region,0.0018735754245425649,128,pythia,pythia-6.9b,uniform,4.859812404361672
live_region,0.0042335559614002476,1112,pythia,pythia-6.9b,uniform,7.014814351275545
low_vision,0.0006430633744457408,36811,pythia,pythia-6.9b,uniform,10.513579157958748
menu_bar,0.0038262342917731963,106878,pythia,pythia-6.9b,uniform,11.579452632439278
pointer_cancellation,0.0032376312534324217,2,pythia,pythia-6.9b,uniform,1.0986122886681098
radio_group,0.0016395633807404855,6694,pythia,pythia-6.9b,uniform,8.809116258125274
reading_order,0.0012905934476293624,9225,pythia,pythia-6.9b,uniform,9.129780864117766
redundant_entry,0.004213148611597702,205,pythia,pythia-6.9b,uniform,5.327876168789581
responsive_design,0.002957683231215865,35628,pythia,pythia-6.9b,uniform,10.4809151919697
screen_reader,0.0021087751723825304,32100,pythia,pythia-6.9b,uniform,10.376642461280849
section_heading,0.0032179835718124904,6949,pythia,pythia-6.9b,uniform,8.846496938558838
semantic_html,0.00835533700883389,2595,pythia,pythia-6.9b,uniform,7.86172707782398
semantic_markup,0.0038949985755606553,4776,pythia,pythia-6.9b,uniform,8.471568013389962
sensory_characteristics,0.005420277290977476,11206,pythia,pythia-6.9b,uniform,9.324293862052029
sign_language,0.001984774274751536,113936,pythia,pythia-6.9b,uniform,11.643400943040573
skip_link,0.006813205685466448,662,pythia,pythia-6.9b,uniform,6.4967749901858625
status_message,0.0019947240478358653,20367,pythia,pythia-6.9b,uniform,9.921720320797188
tab_panel,0.0022733566467649565,3519,pythia,pythia-6.9b,uniform,8.166216268592143
target_size,0.0026722625829279337,21981,pythia,pythia-6.9b,uniform,9.997979215628845
text_alternative,0.0017447576450648733,1852,pythia,pythia-6.9b,uniform,7.52456122628536
text_formatting,0.0013435717322863403,28514,pythia,pythia-6.9b,uniform,10.258185543590638
text_spacing,0.00132628318970086,615,pythia,pythia-6.9b,uniform,6.423246963533519
tool_tip,0.0021051086834631564,17356,pythia,pythia-6.9b,uniform,9.761751162220882
touch_target,0.002974893595091966,1114,pythia,pythia-6.9b,uniform,7.016609683894219
tree_grid,0.0017058653524145006,865,pythia,pythia-6.9b,uniform,6.763884908562435
universal_design,0.0015684937010518696,9030,pythia,pythia-6.9b,uniform,9.108418382250798
