family,model,condition,compound,in_frequency_set,word1_tokens,word2_tokens,compound_tokens,word1_spans,word2_spans,word1_pieces,word2_pieces
pythia,pythia-12b,uniform,form_label,False,1,1,2,1,1,"["" form""]","["" label""]"
pythia,pythia-12b,uniform,link_text,False,1,1,2,1,1,"["" link""]","["" text""]"
pythia,pythia-12b,uniform,page_title,False,1,1,2,1,1,"["" page""]","["" title""]"
pythia,pythia-12b,uniform,keyboard_interaction,True,1,1,2,1,1,"["" keyboard""]","["" interaction""]"
pythia,pythia-12b,uniform,section_heading,True,1,1,2,1,1,"["" section""]","["" heading""]"
pythia,pythia-12b,uniform,text_alternative,True,1,1,2,1,1,"["" text""]","["" alternative""]"
pythia,pythia-12b,uniform,audio_description,True,1,1,2,1,1,"["" audio""]","["" description""]"
pythia,pythia-12b,uniform,sign_language,True,1,1,2,1,1,"["" sign""]","["" language""]"
pythia,pythia-12b,uniform,sensory_characteristics,True,1,1,2,1,1,"["" sensory""]","["" characteristics""]"
pythia,pythia-12b,uniform,input_purpose,True,1,1,2,1,1,"["" input""]","["" purpose""]"
pythia,pythia-12b,uniform,target_size,True,1,1,2,1,1,"["" target""]","["" size""]"
pythia,pythia-12b,uniform,touch_target,True,1,1,2,1,1,"["" touch""]","["" target""]"
pythia,pythia-12b,uniform,drag_movement,True,1,1,2,1,1,"["" drag""]","["" movement""]"
pythia,pythia-12b,uniform,focus_appearance,True,1,1,2,1,1,"["" focus""]","["" appearance""]"
pythia,pythia-12b,uniform,consistent_help,True,1,1,2,1,1,"["" consistent""]","["" help""]"
pythia,pythia-12b,uniform,redundant_entry,True,1,1,2,1,1,"["" redundant""]","["" entry""]"
pythia,pythia-12b,uniform,accessible_authentication,True,1,1,2,1,1,"["" accessible""]","["" authentication""]"
pythia,pythia-12b,uniform,text_spacing,True,1,1,2,1,1,"["" text""]","["" spacing""]"
pythia,pythia-12b,uniform,status_message,True,1,1,2,1,1,"["" status""]","["" message""]"
pythia,pythia-12b,uniform,error_identification,True,1,1,2,1,1,"["" error""]","["" identification""]"
pythia,pythia-12b,uniform,pointer_cancellation,True,1,1,2,1,1,"["" pointer""]","["" cancellation""]"
pythia,pythia-12b,uniform,character_key,True,1,1,2,1,1,"["" character""]","["" key""]"
pythia,pythia-12b,uniform,accessibility_tree,True,1,1,2,1,1,"["" accessibility""]","["" tree""]"
pythia,pythia-12b,uniform,accessible_name,True,1,1,2,1,1,"["" accessible""]","["" name""]"
pythia,pythia-12b,uniform,accessible_description,True,1,1,2,1,1,"["" accessible""]","["" description""]"
pythia,pythia-12b,uniform,live_region,True,1,1,2,1,1,"["" live""]","["" region""]"
pythia,pythia-12b,uniform,tab_panel,True,1,1,2,1,1,"["" tab""]","["" panel""]"
pythia,pythia-12b,uniform,radio_group,True,1,1,2,1,1,"["" radio""]","["" group""]"
pythia,pythia-12b,uniform,tree_grid,True,1,1,2,1,1,"["" tree""]","["" grid""]"
pythia,pythia-12b,uniform,menu_bar,True,1,1,2,1,1,"["" menu""]","["" bar""]"
pythia,pythia-12b,uniform,tool_tip,True,1,1,2,1,1,"["" tool""]","["" tip""]"
pythia,pythia-12b,uniform,combo_box,True,1,1,2,1,1,"["" combo""]","["" box""]"
pythia,pythia-12b,uniform,semantic_markup,True,1,1,2,1,1,"["" semantic""]","["" markup""]"
pythia,pythia-12b,uniform,focus_management,True,1,1,2,1,1,"["" focus""]","["" management""]"
pythia,pythia-12b,uniform,reading_order,True,1,1,2,1,1,"["" reading""]","["" order""]"
pythia,pythia-12b,uniform,text_formatting,True,1,1,2,1,1,"["" text""]","["" formatting""]"
pythia,pythia-12b,uniform,form_field,True,1,1,2,1,1,"["" form""]","["" field""]"
pythia,pythia-12b,uniform,landmark_region,True,1,1,2,1,1,"["" landmark""]","["" region""]"
pythia,pythia-12b,uniform,low_vision,True,1,1,2,1,1,"["" low""]","["" vision""]"
pythia,pythia-12b,uniform,cognitive_disabilities,True,1,1,2,1,1,"["" cognitive""]","["" disabilities""]"
pythia,pythia-12b,uniform,universal_design,True,1,1,2,1,1,"["" universal""]","["" design""]"
pythia,pythia-12b,uniform,decorative_image,True,1,1,2,1,1,"["" decorative""]","["" image""]"
pythia,pythia-12b,uniform,informative_image,True,1,1,2,1,1,"["" informative""]","["" image""]"
pythia,pythia-12b,uniform,responsive_design,True,1,1,2,1,1,"["" responsive""]","["" design""]"
pythia,pythia-12b,uniform,empty_link,False,1,1,2,1,1,"["" empty""]","["" link""]"
pythia,pythia-160m,natural,screen_reader,True,1,1,2,1,1,"["" screen""]","["" reader""]"
pythia,pythia-160m,natural,alt_text,True,1,1,2,1,1,"["" alt""]","["" text""]"
pythia,pythia-160m,natural,skip_link,True,1,1,2,1,1,"["" skip""]","["" link""]"
pythia,pythia-160m,natural,color_contrast,True,1,1,2,1,1,"[""Color""]","["" contrast""]"
pythia,pythia-160m,natural,keyboard_navigation,True,2,1,3,1,1,"[""Key"", ""board""]","["" navigation""]"
pythia,pythia-160m,natural,closed_captions,True,1,2,3,1,1,"[""Closed""]","["" capt"", ""ions""]"
pythia,pythia-160m,natural,focus_indicator,True,1,1,2,1,1,"["" focus""]","["" indicator""]"
pythia,pythia-160m,natural,semantic_html,True,2,1,3,1,1,"[""Sem"", ""antic""]","["" HTML""]"
pythia,pythia-160m,natural,form_label,False,1,1,2,1,1,"["" form""]","["" label""]"
pythia,pythia-160m,natural,link_text,False,1,1,2,1,1,"[""Link""]","["" text""]"
pythia,pythia-160m,natural,page_title,False,1,1,2,1,1,"["" page""]","["" title""]"
pythia,pythia-160m,natural,keyboard_interaction,True,1,1,2,1,1,"["" keyboard""]","["" interaction""]"
pythia,pythia-160m,natural,section_heading,True,1,1,2,1,1,"["" section""]","["" heading""]"
pythia,pythia-160m,natural,text_alternative,True,1,1,2,1,1,"["" text""]","["" alternative""]"
pythia,pythia-160m,natural,audio_description,True,1,1,2,1,1,"["" audio""]","["" description""]"
pythia,pythia-160m,natural,sign_language,True,1,1,2,1,1,"[""Sign""]","["" language""]"
pythia,pythia-160m,natural,sensory_characteristics,True,2,1,3,1,1,"[""S"", ""ensory""]","["" characteristics""]"
pythia,pythia-160m,natural,input_purpose,True,1,1,2,1,1,"["" input""]","["" purpose""]"
pythia,pythia-160m,natural,target_size,True,1,1,2,1,1,"["" target""]","["" size""]"
pythia,pythia-160m,natural,touch_target,True,1,1,2,1,1,"["" touch""]","["" target""]"
pythia,pythia-160m,natural,drag_movement,True,1,1,2,1,1,"["" drag""]","["" movement""]"
pythia,pythia-160m,natural,focus_appearance,True,1,1,2,1,1,"["" focus""]","["" appearance""]"
pythia,pythia-160m,natural,consistent_help,True,2,1,3,1,1,"[""Cons"", ""istent""]","["" help""]"
pythia,pythia-160m,natural,redundant_entry,True,1,1,2,1,1,"["" redundant""]","["" entry""]"
pythia,pythia-160m,natural,accessible_authentication,True,2,1,3,1,1,"[""Access"", ""ible""]","["" authentication""]"
pythia,pythia-160m,natural,text_spacing,True,1,1,2,1,1,"[""Text""]","["" spacing""]"
pythia,pythia-160m,natural,status_message,True,1,1,2,1,1,"["" status""]","["" message""]"
pythia,pythia-160m,natural,error_identification,True,1,1,2,1,1,"[""Error""]","["" identification""]"
pythia,pythia-160m,natural,pointer_cancellation,True,1,1,2,1,1,"[""Pointer""]","["" cancellation""]"
pythia,pythia-160m,natural,character_key,True,1,1,2,1,1,"["" character""]","["" key""]"
pythia,pythia-160m,natural,accessibility_tree,True,1,1,2,1,1,"["" accessibility""]","["" tree""]"
pythia,pythia-160m,natural,accessible_name,True,1,1,2,1,1,"["" accessible""]","["" name""]"
pythia,pythia-160m,natural,accessible_description,True,1,1,2,1,1,"["" accessible""]","["" description""]"
pythia,pythia-160m,natural,live_region,True,1,1,2,1,1,"["" live""]","["" region""]"
pythia,pythia-160m,natural,tab_panel,True,1,1,2,1,1,"["" tab""]","["" panel""]"
pythia,pythia-160m,natural,radio_group,True,1,1,2,1,1,"["" radio""]","["" group""]"
pythia,pythia-160m,natural,tree_grid,True,1,1,2,1,1,"["" tree""]","["" grid""]"
pythia,pythia-160m,natural,menu_bar,True,1,1,2,1,1,"["" menu""]","["" bar""]"
pythia,pythia-160m,natural,tool_tip,True,1,1,2,1,1,"["" tool""]","["" tip""]"
pythia,pythia-160m,natural,combo_box,True,1,1,2,1,1,"["" combo""]","["" box""]"
pythia,pythia-160m,natural,semantic_markup,True,2,1,3,1,1,"[""Sem"", ""antic""]","["" markup""]"
pythia,pythia-160m,natural,focus_management,True,1,1,2,1,1,"[""Focus""]","["" management""]"
pythia,pythia-160m,natural,reading_order,True,1,1,2,1,1,"[""Reading""]","["" order""]"
pythia,pythia-160m,natural,text_formatting,True,1,1,2,1,1,"[""Text""]","["" formatting""]"
pythia,pythia-160m,natural,form_field,True,1,1,2,1,1,"["" form""]","["" field""]"
pythia,pythia-160m,natural,landmark_region,True,1,1,2,1,1,"["" landmark""]","["" region""]"
pythia,pythia-160m,natural,low_vision,True,1,1,2,1,1,"[""Low""]","["" vision""]"
pythia,pythia-160m,natural,cognitive_disabilities,True,2,1,3,1,1,"[""C"", ""ognitive""]","["" disabilities""]"
pythia,pythia-160m,natural,universal_design,True,1,1,2,1,1,"[""Universal""]","["" design""]"
pythia,pythia-160m,natural,decorative_image,True,1,1,2,1,1,"["" decorative""]","["" image""]"
pythia,pythia-160m,natural,informative_image,True,1,1,2,1,1,"["" informative""]","["" image""]"
pythia,pythia-160m,natural,responsive_design,True,3,1,4,1,1,"[""Resp"", ""ons"", ""ive""]","["" design""]"
pythia,pythia-160m,natural,empty_link,False,1,1,2,1,1,"["" empty""]","["" link""]"
pythia,pythia-160m,uniform,screen_reader,True,1,1,2,1,1,"["" screen""]","["" reader""]"
pythia,pythia-160m,uniform,alt_text,True,1,1,2,1,1,"["" alt""]","["" text""]"
pythia,pythia-160m,uniform,skip_link,True,1,1,2,1,1,"["" skip""]","["" link""]"
pythia,pythia-160m,uniform,color_contrast,True,1,1,2,1,1,"["" color""]","["" contrast""]"
pythia,pythia-160m,uniform,keyboard_navigation,True,1,1,2,1,1,"["" keyboard""]","["" navigation""]"
pythia,pythia-160m,uniform,closed_captions,True,1,2,3,1,1,"["" closed""]","["" capt"", ""ions""]"
pythia,pythia-160m,uniform,focus_indicator,True,1,1,2,1,1,"["" focus""]","["" indicator""]"
pythia,pythia-160m,uniform,semantic_html,True,1,1,2,1,1,"["" semantic""]","["" HTML""]"
pythia,pythia-160m,uniform,form_label,False,1,1,2,1,1,"["" form""]","["" label""]"
pythia,pythia-160m,uniform,link_text,False,1,1,2,1,1,"["" link""]","["" text""]"
pythia,pythia-160m,uniform,page_title,False,1,1,2,1,1,"["" page""]","["" title""]"
pythia,pythia-160m,uniform,keyboard_interaction,True,1,1,2,1,1,"["" keyboard""]","["" interaction""]"
pythia,pythia-160m,uniform,section_heading,True,1,1,2,1,1,"["" section""]","["" heading""]"
pythia,pythia-160m,uniform,text_alternative,True,1,1,2,1,1,"["" text""]","["" alternative""]"
pythia,pythia-160m,uniform,audio_description,True,1,1,2,1,1,"["" audio""]","["" description""]"
pythia,pythia-160m,uniform,sign_language,True,1,1,2,1,1,"["" sign""]","["" language""]"
pythia,pythia-160m,uniform,sensory_characteristics,True,1,1,2,1,1,"["" sensory""]","["" characteristics""]"
pythia,pythia-160m,uniform,input_purpose,True,1,1,2,1,1,"["" input""]","["" purpose""]"
pythia,pythia-160m,uniform,target_size,True,1,1,2,1,1,"["" target""]","["" size""]"
pythia,pythia-160m,uniform,touch_target,True,1,1,2,1,1,"["" touch""]","["" target""]"
pythia,pythia-160m,uniform,drag_movement,True,1,1,2,1,1,"["" drag""]","["" movement""]"
pythia,pythia-160m,uniform,focus_appearance,True,1,1,2,1,1,"["" focus""]","["" appearance""]"
pythia,pythia-160m,uniform,consistent_help,True,1,1,2,1,1,"["" consistent""]","["" help""]"
pythia,pythia-160m,uniform,redundant_entry,True,1,1,2,1,1,"["" redundant""]","["" entry""]"
pythia,pythia-160m,uniform,accessible_authentication,True,1,1,2,1,1,"["" accessible""]","["" authentication""]"
pythia,pythia-160m,uniform,text_spacing,True,1,1,2,1,1,"["" text""]","["" spacing""]"
pythia,pythia-160m,uniform,status_message,True,1,1,2,1,1,"["" status""]","["" message""]"
pythia,pythia-160m,uniform,error_identification,True,1,1,2,1,1,"["" error""]","["" identification""]"
pythia,pythia-160m,uniform,pointer_cancellation,True,1,1,2,1,1,"["" pointer""]","["" cancellation""]"
pythia,pythia-160m,uniform,character_key,True,1,1,2,1,1,"["" character""]","["" key""]"
pythia,pythia-160m,uniform,accessibility_tree,True,1,1,2,1,1,"["" accessibility""]","["" tree""]"
pythia,pythia-160m,uniform,accessible_name,True,1,1,2,1,1,"["" accessible""]","["" name""]"
pythia,pythia-160m,uniform,accessible_description,True,1,1,2,1,1,"["" accessible""]","["" description""]"
pythia,pythia-160m,uniform,live_region,True,1,1,2,1,1,"["" live""]","["" region""]"
pythia,pythia-160m,uniform,tab_panel,True,1,1,2,1,1,"["" tab""]","["" panel""]"
pythia,pythia-160m,uniform,radio_group,True,1,1,2,1,1,"["" radio""]","["" group""]"
pythia,pythia-160m,uniform,tree_grid,True,1,1,2,1,1,"["" tree""]","["" grid""]"
pythia,pythia-160m,uniform,menu_bar,True,1,1,2,1,1,"["" menu""]","["" bar""]"
pythia,pythia-160m,uniform,tool_tip,True,1,1,2,1,1,"["" tool""]","["" tip""]"
pythia,pythia-160m,uniform,combo_box,True,1,1,2,1,1,"["" combo""]","["" box""]"
pythia,pythia-160m,uniform,semantic_markup,True,1,1,2,1,1,"["" semantic""]","["" markup""]"
pythia,pythia-160m,uniform,focus_management,True,1,1,2,1,1,"["" focus""]","["" management""]"
pythia,pythia-160m,uniform,reading_order,True,1,1,2,1,1,"["" reading""]","["" order""]"
pythia,pythia-160m,uniform,text_formatting,True,1,1,2,1,1,"["" text""]","["" formatting""]"
pythia,pythia-160m,uniform,form_field,True,1,1,2,1,1,"["" form""]","["" field""]"
pythia,pythia-160m,uniform,landmark_region,True,1,1,2,1,1,"["" landmark""]","["" region""]"
pythia,pythia-160m,uniform,low_vision,True,1,1,2,1,1,"["" low""]","["" vision""]"
pythia,pythia-160m,uniform,cognitive_disabilities,True,1,1,2,1,1,"["" cognitive""]","["" disabilities""]"
pythia,pythia-160m,uniform,universal_design,True,1,1,2,1,1,"["" universal""]","["" design""]"
pythia,pythia-160m,uniform,decorative_image,True,1,1,2,1,1,"["" decorative""]","["" image""]"
pythia,pythia-160m,uniform,informative_image,True,1,1,2,1,1,"["" informative""]","["" image""]"
pythia,pythia-160m,uniform,responsive_design,True,1,1,2,1,1,"["" responsive""]","["" design""]"
pythia,pythia-160m,uniform,empty_link,False,1,1,2,1,1,"["" empty""]","["" link""]"
pythia,pythia-1b,natural,screen_reader,True,1,1,2,1,1,"["" screen""]","["" reader""]"
pythia,pythia-1b,natural,alt_text,True,1,1,2,1,1,"["" alt""]","["" text""]"
pythia,pythia-1b,natural,skip_link,True,1,1,2,1,1,"["" skip""]","["" link""]"
pythia,pythia-1b,natural,color_contrast,True,1,1,2,1,1,"[""Color""]","["" contrast""]"
pythia,pythia-1b,natural,keyboard_navigation,True,2,1,3,1,1,"[""Key"", ""board""]","["" navigation""]"
pythia,pythia-1b,natural,closed_captions,True,1,2,3,1,1,"[""Closed""]","["" capt"", ""ions""]"
pythia,pythia-1b,natural,focus_indicator,True,1,1,2,1,1,"["" focus""]","["" indicator""]"
pythia,pythia-1b,natural,semantic_html,True,2,1,3,1,1,"[""Sem"", ""antic""]","["" HTML""]"
pythia,pythia-1b,natural,form_label,False,1,1,2,1,1,"["" form""]","["" label""]"
pythia,pythia-1b,natural,link_text,False,1,1,2,1,1,"[""Link""]","["" text""]"
pythia,pythia-1b,natural,page_title,False,1,1,2,1,1,"["" page""]","["" title""]"
pythia,pythia-1b,natural,keyboard_interaction,True,1,1,2,1,1,"["" keyboard""]","["" interaction""]"
pythia,pythia-1b,natural,section_heading,True,1,1,2,1,1,"["" section""]","["" heading""]"
pythia,pythia-1b,natural,text_alternative,True,1,1,2,1,1,"["" text""]","["" alternative""]"
pythia,pythia-1b,natural,audio_description,True,1,1,2,1,1,"["" audio""]","["" description""]"
pythia,pythia-1b,natural,sign_language,True,1,1,2,1,1,"[""Sign""]","["" language""]"
pythia,pythia-1b,natural,sensory_characteristics,True,2,1,3,1,1,"[""S"", ""ensory""]","["" characteristics""]"
pythia,pythia-1b,natural,input_purpose,True,1,1,2,1,1,"["" input""]","["" purpose""]"
pythia,pythia-1b,natural,target_size,True,1,1,2,1,1,"["" target""]","["" size""]"
pythia,pythia-1b,natural,touch_target,True,1,1,2,1,1,"["" touch""]","["" target""]"
pythia,pythia-1b,natural,drag_movement,True,1,1,2,1,1,"["" drag""]","["" movement""]"
pythia,pythia-1b,natural,focus_appearance,True,1,1,2,1,1,"["" focus""]","["" appearance""]"
pythia,pythia-1b,natural,consistent_help,True,2,1,3,1,1,"[""Cons"", ""istent""]","["" help""]"
pythia,pythia-1b,natural,redundant_entry,True,1,1,2,1,1,"["" redundant""]","["" entry""]"
pythia,pythia-1b,natural,accessible_authentication,True,2,1,3,1,1,"[""Access"", ""ible""]","["" authentication""]"
pythia,pythia-1b,natural,text_spacing,True,1,1,2,1,1,"[""Text""]","["" spacing""]"
pythia,pythia-1b,natural,status_message,True,1,1,2,1,1,"["" status""]","["" message""]"
pythia,pythia-1b,natural,error_identification,True,1,1,2,1,1,"[""Error""]","["" identification""]"
pythia,pythia-1b,natural,pointer_cancellation,True,1,1,2,1,1,"[""Pointer""]","["" cancellation""]"
pythia,pythia-1b,natural,character_key,True,1,1,2,1,1,"["" character""]","["" key""]"
pythia,pythia-1b,natural,accessibility_tree,True,1,1,2,1,1,"["" accessibility""]","["" tree""]"
pythia,pythia-1b,natural,accessible_name,True,1,1,2,1,1,"["" accessible""]","["" name""]"
pythia,pythia-1b,natural,accessible_description,True,1,1,2,1,1,"["" accessible""]","["" description""]"
pythia,pythia-1b,natural,live_region,True,1,1,2,1,1,"["" live""]","["" region""]"
pythia,pythia-1b,natural,tab_panel,True,1,1,2,1,1,"["" tab""]","["" panel""]"
pythia,pythia-1b,natural,radio_group,True,1,1,2,1,1,"["" radio""]","["" group""]"
pythia,pythia-1b,natural,tree_grid,True,1,1,2,1,1,"["" tree""]","["" grid""]"
pythia,pythia-1b,natural,menu_bar,True,1,1,2,1,1,"["" menu""]","["" bar""]"
pythia,pythia-1b,natural,tool_tip,True,1,1,2,1,1,"["" tool""]","["" tip""]"
pythia,pythia-1b,natural,combo_box,True,1,1,2,1,1,"["" combo""]","["" box""]"
pythia,pythia-1b,natural,semantic_markup,True,2,1,3,1,1,"[""Sem"", ""antic""]","["" markup""]"
pythia,pythia-1b,natural,focus_management,True,1,1,2,1,1,"[""Focus""]","["" management""]"
pythia,pythia-1b,natural,reading_order,True,1,1,2,1,1,"[""Reading""]","["" order""]"
pythia,pythia-1b,natural,text_formatting,True,1,1,2,1,1,"[""Text""]","["" formatting""]"
pythia,pythia-1b,natural,form_field,True,1,1,2,1,1,"["" form""]","["" field""]"
pythia,pythia-1b,natural,landmark_region,True,1,1,2,1,1,"["" landmark""]","["" region""]"
pythia,pythia-1b,natural,low_vision,True,1,1,2,1,1,"[""Low""]","["" vision""]"
pythia,pythia-1b,natural,cognitive_disabilities,True,2,1,3,1,1,"[""C"", ""ognitive""]","["" disabilities""]"
pythia,pythia-1b,natural,universal_design,True,1,1,2,1,1,"[""Universal""]","["" design""]"
pythia,pythia-1b,natural,decorative_image,True,1,1,2,1,1,"["" decorative""]","["" image""]"
pythia,pythia-1b,natural,informative_image,True,1,1,2,1,1,"["" informative""]","["" image""]"
pythia,pythia-1b,natural,responsive_design,True,3,1,4,1,1,"[""Resp"", ""ons"", ""ive""]","["" design""]"
pythia,pythia-1b,natural,empty_link,False,1,1,2,1,1,"["" empty""]","["" link""]"
pythia,pythia-1b,uniform,screen_reader,True,1,1,2,1,1,"["" screen""]","["" reader""]"
pythia,pythia-1b,uniform,alt_text,True,1,1,2,1,1,"["" alt""]","["" text""]"
pythia,pythia-1b,uniform,skip_link,True,1,1,2,1,1,"["" skip""]","["" link""]"
pythia,pythia-1b,uniform,color_contrast,True,1,1,2,1,1,"["" color""]","["" contrast""]"
pythia,pythia-1b,uniform,keyboard_navigation,True,1,1,2,1,1,"["" keyboard""]","["" navigation""]"
pythia,pythia-1b,uniform,closed_captions,True,1,2,3,1,1,"["" closed""]","["" capt"", ""ions""]"
pythia,pythia-1b,uniform,focus_indicator,True,1,1,2,1,1,"["" focus""]","["" indicator""]"
pythia,pythia-1b,uniform,semantic_html,True,1,1,2,1,1,"["" semantic""]","["" HTML""]"
pythia,pythia-1b,uniform,form_label,False,1,1,2,1,1,"["" form""]","["" label""]"
pythia,pythia-1b,uniform,link_text,False,1,1,2,1,1,"["" link""]","["" text""]"
pythia,pythia-1b,uniform,page_title,False,1,1,2,1,1,"["" page""]","["" title""]"
pythia,pythia-1b,uniform,keyboard_interaction,True,1,1,2,1,1,"["" keyboard""]","["" interaction""]"
pythia,pythia-1b,uniform,section_heading,True,1,1,2,1,1,"["" section""]","["" heading""]"
pythia,pythia-1b,uniform,text_alternative,True,1,1,2,1,1,"["" text""]","["" alternative""]"
pythia,pythia-1b,uniform,audio_description,True,1,1,2,1,1,"["" audio""]","["" description""]"
pythia,pythia-1b,uniform,sign_language,True,1,1,2,1,1,"["" sign""]","["" language""]"
pythia,pythia-1b,uniform,sensory_characteristics,True,1,1,2,1,1,"["" sensory""]","["" characteristics""]"
pythia,pythia-1b,uniform,input_purpose,True,1,1,2,1,1,"["" input""]","["" purpose""]"
pythia,pythia-1b,uniform,target_size,True,1,1,2,1,1,"["" target""]","["" size""]"
pythia,pythia-1b,uniform,touch_target,True,1,1,2,1,1,"["" touch""]","["" target""]"
pythia,pythia-1b,uniform,drag_movement,True,1,1,2,1,1,"["" drag""]","["" movement""]"
pythia,pythia-1b,uniform,focus_appearance,True,1,1,2,1,1,"["" focus""]","["" appearance""]"
pythia,pythia-1b,uniform,consistent_help,True,1,1,2,1,1,"["" consistent""]","["" help""]"
pythia,pythia-1b,uniform,redundant_entry,True,1,1,2,1,1,"["" redundant""]","["" entry""]"
pythia,pythia-1b,uniform,accessible_authentication,True,1,1,2,1,1,"["" accessible""]","["" authentication""]"
pythia,pythia-1b,uniform,text_spacing,True,1,1,2,1,1,"["" text""]","["" spacing""]"
pythia,pythia-1b,uniform,status_message,True,1,1,2,1,1,"["" status""]","["" message""]"
pythia,pythia-1b,uniform,error_identification,True,1,1,2,1,1,"["" error""]","["" identification""]"
pythia,pythia-1b,uniform,pointer_cancellation,True,1,1,2,1,1,"["" pointer""]","["" cancellation""]"
pythia,pythia-1b,uniform,character_key,True,1,1,2,1,1,"["" character""]","["" key""]"
pythia,pythia-1b,uniform,accessibility_tree,True,1,1,2,1,1,"["" accessibility""]","["" tree""]"
pythia,pythia-1b,uniform,accessible_name,True,1,1,2,1,1,"["" accessible""]","["" name""]"
pythia,pythia-1b,uniform,accessible_description,True,1,1,2,1,1,"["" accessible""]","["" description""]"
pythia,pythia-1b,uniform,live_region,True,1,1,2,1,1,"["" live""]","["" region""]"
pythia,pythia-1b,uniform,tab_panel,True,1,1,2,1,1,"["" tab""]","["" panel""]"
pythia,pythia-1b,uniform,radio_group,True,1,1,2,1,1,"["" radio""]","["" group""]"
pythia,pythia-1b,uniform,tree_grid,True,1,1,2,1,1,"["" tree""]","["" grid""]"
pythia,pythia-1b,uniform,menu_bar,True,1,1,2,1,1,"["" menu""]","["" bar""]"
pythia,pythia-1b,uniform,tool_tip,True,1,1,2,1,1,"["" tool""]","["" tip""]"
pythia,pythia-1b,uniform,combo_box,True,1,1,2,1,1,"["" combo""]","["" box""]"
pythia,pythia-1b,uniform,semantic_markup,True,1,1,2,1,1,"["" semantic""]","["" markup""]"
pythia,pythia-1b,uniform,focus_management,True,1,1,2,1,1,"["" focus""]","["" management""]"
pythia,pythia-1b,uniform,reading_order,True,1,1,2,1,1,"["" reading""]","["" order""]"
pythia,pythia-1b,uniform,text_formatting,True,1,1,2,1,1,"["" text""]","["" formatting""]"
pythia,pythia-1b,uniform,form_field,True,1,1,2,1,1,"["" form""]","["" field""]"
pythia,pythia-1b,uniform,landmark_region,True,1,1,2,1,1,"["" landmark""]","["" region""]"
pythia,pythia-1b,uniform,low_vision,True,1,1,2,1,1,"["" low""]","["" vision""]"
pythia,pythia-1b,uniform,cognitive_disabilities,True,1,1,2,1,1,"["" cognitive""]","["" disabilities""]"
pythia,pythia-1b,uniform,universal_design,True,1,1,2,1,1,"["" universal""]","["" design""]"
pythia,pythia-1b,uniform,decorative_image,True,1,1,2,1,1,"["" decorative""]","["" image""]"
pythia,pythia-1b,uniform,informative_image,True,1,1,2,1,1,"["" informative""]","["" image""]"
pythia,pythia-1b,uniform,responsive_design,True,1,1,2,1,1,"["" responsive""]","["" design""]"
pythia,pythia-1b,uniform,empty_link,False,1,1,2,1,1,"["" empty""]","["" link""]"
pythia,pythia-2.8b,natural,screen_reader,True,1,1,2,1,1,"["" screen""]","["" reader""]"
pythia,pythia-2.8b,natural,alt_text,True,1,1,2,1,1,"["" alt""]","["" text""]"
pythia,pythia-2.8b,natural,skip_link,True,1,1,2,1,1,"["" skip""]","["" link""]"
pythia,pythia-2.8b,natural,color_contrast,True,1,1,2,1,1,"[""Color""]","["" contrast""]"
pythia,pythia-2.8b,natural,keyboard_navigation,True,2,1,3,1,1,"[""Key"", ""board""]","["" navigation""]"
pythia,pythia-2.8b,natural,closed_captions,True,1,2,3,1,1,"[""Closed""]","["" capt"", ""ions""]"
pythia,pythia-2.8b,natural,focus_indicator,True,1,1,2,1,1,"["" focus""]","["" indicator""]"
pythia,pythia-2.8b,natural,semantic_html,True,2,1,3,1,1,"[""Sem"", ""antic""]","["" HTML""]"
pythia,pythia-2.8b,natural,form_label,False,1,1,2,1,1,"["" form""]","["" label""]"
pythia,pythia-2.8b,natural,link_text,False,1,1,2,1,1,"[""Link""]","["" text""]"
pythia,pythia-2.8b,natural,page_title,False,1,1,2,1,1,"["" page""]","["" title""]"
pythia,pythia-2.8b,natural,keyboard_interaction,True,1,1,2,1,1,"["" keyboard""]","["" interaction""]"
pythia,pythia-2.8b,natural,section_heading,True,1,1,2,1,1,"["" section""]","["" heading""]"
pythia,pythia-2.8b,natural,text_alternative,True,1,1,2,1,1,"["" text""]","["" alternative""]"
pythia,pythia-2.8b,natural,audio_description,True,1,1,2,1,1,"["" audio""]","["" description""]"
pythia,pythia-2.8b,natural,sign_language,True,1,1,2,1,1,"[""Sign""]","["" language""]"
pythia,pythia-2.8b,natural,sensory_characteristics,True,2,1,3,1,1,"[""S"", ""ensory""]","["" characteristics""]"
pythia,pythia-2.8b,natural,input_purpose,True,1,1,2,1,1,"["" input""]","["" purpose""]"
pythia,pythia-2.8b,natural,target_size,True,1,1,2,1,1,"["" target""]","["" size""]"
pythia,pythia-2.8b,natural,touch_target,True,1,1,2,1,1,"["" touch""]","["" target""]"
pythia,pythia-2.8b,natural,drag_movement,True,1,1,2,1,1,"["" drag""]","["" movement""]"
pythia,pythia-2.8b,natural,focus_appearance,True,1,1,2,1,1,"["" focus""]","["" appearance""]"
pythia,pythia-2.8b,natural,consistent_help,True,2,1,3,1,1,"[""Cons"", ""istent""]","["" help""]"
pythia,pythia-2.8b,natural,redundant_entry,True,1,1,2,1,1,"["" redundant""]","["" entry""]"
pythia,pythia-2.8b,natural,accessible_authentication,True,2,1,3,1,1,"[""Access"", ""ible""]","["" authentication""]"
pythia,pythia-2.8b,natural,text_spacing,True,1,1,2,1,1,"[""Text""]","["" spacing""]"
